Timestamp,Business_Num,Business_Name,Details
2024-12-15 23:41:49,1486846,지앤디홀덤펍,성공적으로 메뉴 추출 완료
2024-12-15 23:42:16,1486847,마장동연가 지축점,성공적으로 메뉴 추출 완료
2024-12-15 23:44:15,1486853,로스터리038,성공적으로 메뉴 추출 완료
2024-12-15 23:45:22,1486856,(주)쿠우쿠우 경주점,성공적으로 메뉴 추출 완료
2024-12-15 23:49:55,1486871,회뜨는광장,성공적으로 메뉴 추출 완료
2024-12-15 23:53:28,1486881,든든한끼,성공적으로 메뉴 추출 완료
2024-12-15 23:55:07,1486885,모틀리(Mottley),성공적으로 메뉴 추출 완료
2024-12-15 23:55:34,1486886,소복이눈꽃빙수,성공적으로 메뉴 추출 완료
2024-12-15 23:56:22,1486888,7곡제면소 부천신중동점,성공적으로 메뉴 추출 완료
2024-12-15 23:57:08,1486890,신깡통뒷고기 부천로데오점,성공적으로 메뉴 추출 완료
2024-12-15 23:59:25,1486896,도아시스,성공적으로 메뉴 추출 완료
2024-12-16 00:00:51,1486900,가마치통닭 하동전도점,성공적으로 메뉴 추출 완료
2024-12-16 00:01:53,1486903,피자마루 부평갈산점,성공적으로 메뉴 추출 완료
2024-12-16 00:03:36,1486908,나교리막국수,성공적으로 메뉴 추출 완료
2024-12-16 00:05:53,1486914,수유리혼밥왕(청천점),성공적으로 메뉴 추출 완료
2024-12-16 00:07:58,1486920,화화돈 판교파미어스몰점,성공적으로 메뉴 추출 완료
2024-12-16 00:09:38,1486925,맛돌이닭강정,성공적으로 메뉴 추출 완료
2024-12-16 00:11:06,1486929,밀라플라 남양주점,성공적으로 메뉴 추출 완료
2024-12-16 00:12:15,1486932,식송한우마을,성공적으로 메뉴 추출 완료
2024-12-16 00:12:42,1486933,김사부 오남진접점,성공적으로 메뉴 추출 완료
2024-12-16 00:13:53,1486936,까몬 군산점,성공적으로 메뉴 추출 완료
2024-12-16 00:20:27,1486958,고창면옥 담양점,성공적으로 메뉴 추출 완료
2024-12-16 00:21:45,1486962,두가지떡볶이,성공적으로 메뉴 추출 완료
2024-12-16 00:22:13,1486963,더제이뷔페,성공적으로 메뉴 추출 완료
2024-12-16 00:24:16,1486970,파파이스 수원정자점,성공적으로 메뉴 추출 완료
2024-12-16 00:25:50,1486975,강한만두,성공적으로 메뉴 추출 완료
2024-12-16 00:26:18,1486976,한마음정육식당은계점,성공적으로 메뉴 추출 완료
2024-12-16 00:26:45,1486977,한남동그집 용인흥덕점,성공적으로 메뉴 추출 완료
2024-12-16 00:27:12,1486978,공익곰탕,성공적으로 메뉴 추출 완료
2024-12-16 00:35:34,1487003,아부찌부대찌개 별내점,성공적으로 메뉴 추출 완료
2024-12-16 00:36:51,1487006,별밤포차,성공적으로 메뉴 추출 완료
2024-12-16 00:39:25,1487013,미정이네,성공적으로 메뉴 추출 완료
2024-12-16 00:40:11,1487015,마장동 고기집 금광점,성공적으로 메뉴 추출 완료
2024-12-16 00:40:42,1487016,마리뜨(maritte),성공적으로 메뉴 추출 완료
2024-12-16 00:47:21,1487034,다다하다 창원상남점,성공적으로 메뉴 추출 완료
2024-12-16 00:48:15,1487036,뉴욕 야시장,성공적으로 메뉴 추출 완료
2024-12-16 00:50:06,1487042,목구멍 부여점,성공적으로 메뉴 추출 완료
2024-12-16 00:52:55,1487050,후라이드 참 잘하는집,성공적으로 메뉴 추출 완료
2024-12-16 00:53:22,1487051,명륜화로,성공적으로 메뉴 추출 완료
2024-12-16 01:00:10,1487071,보문식당 2호점,성공적으로 메뉴 추출 완료
2024-12-16 01:00:56,1487073,부산어묵장돌이 대전중앙시장점,성공적으로 메뉴 추출 완료
2024-12-16 01:02:03,1487076,넘버원 숯불갈비,성공적으로 메뉴 추출 완료
2024-12-16 01:02:52,1487078,청년숯불두마리치킨,성공적으로 메뉴 추출 완료
2024-12-16 01:06:53,1487089,안주일체 교동점,성공적으로 메뉴 추출 완료
2024-12-16 01:12:24,1487107,정키레코드,성공적으로 메뉴 추출 완료
2024-12-16 01:16:18,1487120,락 콘타이,성공적으로 메뉴 추출 완료
2024-12-16 01:21:29,1487137,인생아구찜춘천점,성공적으로 메뉴 추출 완료
2024-12-16 01:22:31,1487140,노변반점,성공적으로 메뉴 추출 완료
2024-12-16 01:24:04,1487144,90맥주,성공적으로 메뉴 추출 완료
2024-12-16 01:24:52,1487146,맛있는한우양곱창,성공적으로 메뉴 추출 완료
2024-12-16 01:27:07,1487152,금돈이,성공적으로 메뉴 추출 완료
2024-12-16 01:28:58,1487158,어해랑왕코다리오산점,성공적으로 메뉴 추출 완료
2024-12-16 01:29:26,1487159,펀비어킹오산더테라스퀘어점,성공적으로 메뉴 추출 완료
2024-12-16 01:32:12,1487167,죽이야기강릉아산병원점,성공적으로 메뉴 추출 완료
2024-12-16 01:33:17,1487170,가마치통닭 회룡역점,성공적으로 메뉴 추출 완료
2024-12-16 01:36:07,1487178,셀렉토커피전주혁신도시점,성공적으로 메뉴 추출 완료
2024-12-16 01:36:36,1487179,애항아리족발보쌈송천점,성공적으로 메뉴 추출 완료
2024-12-16 01:37:13,1487180,어반핑거,성공적으로 메뉴 추출 완료
2024-12-16 01:38:04,1487182,우리한우식육식당,성공적으로 메뉴 추출 완료
2024-12-16 01:38:36,1487183,육회바른연어 신월성점,성공적으로 메뉴 추출 완료
2024-12-16 01:39:03,1487184,붕오당,성공적으로 메뉴 추출 완료
2024-12-16 01:39:29,1487185,꽃마마 커피,성공적으로 메뉴 추출 완료
2024-12-16 01:40:57,1487189,올떡&우쿠야 (청주본점),성공적으로 메뉴 추출 완료
2024-12-16 01:42:06,1487193,블루하우스,성공적으로 메뉴 추출 완료
2024-12-16 01:42:33,1487194,월간맥주하남3지구예미지파크점,성공적으로 메뉴 추출 완료
2024-12-16 01:44:40,1487201,힐로즈,성공적으로 메뉴 추출 완료
2024-12-16 01:47:11,1487209,1004풍천장어,성공적으로 메뉴 추출 완료
2024-12-16 01:50:05,1487219,낭만고기국수,성공적으로 메뉴 추출 완료
2024-12-16 01:51:53,1487225,심마니네 돈돼지,성공적으로 메뉴 추출 완료
2024-12-16 01:53:00,1487228,정바다용호동횟집부산숙성회,성공적으로 메뉴 추출 완료
2024-12-16 01:56:29,1487239,위스프레소,성공적으로 메뉴 추출 완료
2024-12-16 02:01:21,1487255,줄가라,성공적으로 메뉴 추출 완료
2024-12-16 02:05:40,1487269,배곧홍두깨칼국수,성공적으로 메뉴 추출 완료
2024-12-16 02:07:32,1487275,우정소갈비천안불당점,성공적으로 메뉴 추출 완료
2024-12-16 02:10:46,1487285,처갓집양념치킨 남동탄점,성공적으로 메뉴 추출 완료
2024-12-16 02:12:11,1487289,징스램 경산펜타힐즈점,성공적으로 메뉴 추출 완료
2024-12-16 02:15:16,1487298,프리어 법원점,성공적으로 메뉴 추출 완료
2024-12-16 02:16:08,1487300,평화로운집광주용봉점,성공적으로 메뉴 추출 완료
2024-12-16 02:17:18,1487303,스몰스25,성공적으로 메뉴 추출 완료
2024-12-16 02:18:33,1487307,다몽 옥동점,성공적으로 메뉴 추출 완료
2024-12-16 02:20:04,1487311,두꺼비 정육식당,성공적으로 메뉴 추출 완료
2024-12-16 02:22:00,1487317,단만포,성공적으로 메뉴 추출 완료
2024-12-16 02:24:30,1487324,월성당,성공적으로 메뉴 추출 완료
2024-12-16 02:27:16,1487330,유명조 칼국수,성공적으로 메뉴 추출 완료
2024-12-16 02:30:39,1487341,요미우돈교자창원상남점,성공적으로 메뉴 추출 완료
2024-12-16 02:34:29,1487353,만석정,성공적으로 메뉴 추출 완료
2024-12-16 02:35:33,1487356,어화도,성공적으로 메뉴 추출 완료
2024-12-16 02:40:11,1487371,복리단길861,성공적으로 메뉴 추출 완료
2024-12-16 02:44:24,1487384,피제이피자전주덕진점,성공적으로 메뉴 추출 완료
2024-12-16 02:45:25,1487387,염소뜨락,성공적으로 메뉴 추출 완료
2024-12-16 02:48:42,1487397,센미스시,성공적으로 메뉴 추출 완료
2024-12-16 02:49:12,1487398,미인계옛날통닭 수원고등점,성공적으로 메뉴 추출 완료
2024-12-16 02:50:33,1487402,바다마을포차 오륙도 5호,성공적으로 메뉴 추출 완료
2024-12-16 02:54:17,1487414,더히포(The hippo),성공적으로 메뉴 추출 완료
2024-12-16 02:56:45,1487422,고봉뚝배기,성공적으로 메뉴 추출 완료
2024-12-16 03:00:51,1487434,그레요(Gleyo),성공적으로 메뉴 추출 완료
2024-12-16 03:03:31,1487442,원더러스트,성공적으로 메뉴 추출 완료
2024-12-16 03:03:59,1487443,정원양꼬치,성공적으로 메뉴 추출 완료
2024-12-16 03:05:25,1487447,삼손칼국수,성공적으로 메뉴 추출 완료
2024-12-16 03:05:53,1487448,유가네 청주성안점,성공적으로 메뉴 추출 완료
2024-12-16 03:16:53,1487483,본본로스,성공적으로 메뉴 추출 완료
2024-12-16 03:17:20,1487484,복돼야지김치찜,성공적으로 메뉴 추출 완료
2024-12-16 03:18:01,1487486,애슐리퀸즈 신세계백화점 김해점,성공적으로 메뉴 추출 완료
2024-12-16 03:18:39,1487487,치킨인류 동탄2신도시점,성공적으로 메뉴 추출 완료
2024-12-16 03:19:06,1487488,단미김밥·떡볶이,성공적으로 메뉴 추출 완료
2024-12-16 03:23:04,1487500,소소뭉티기,성공적으로 메뉴 추출 완료
2024-12-16 03:25:14,1487507,밋업하우스(meetuphaus),성공적으로 메뉴 추출 완료
2024-12-16 03:26:39,1487511,바나타이거시흥배곧점,성공적으로 메뉴 추출 완료
2024-12-16 03:28:40,1487516,본갈비시지,성공적으로 메뉴 추출 완료
2024-12-16 03:35:43,1487539,브뤼셀프라이제주연동점,성공적으로 메뉴 추출 완료
2024-12-16 03:36:13,1487540,유부임당,성공적으로 메뉴 추출 완료
2024-12-16 03:36:41,1487541,아담한,성공적으로 메뉴 추출 완료
2024-12-16 03:37:15,1487542,신열날개,성공적으로 메뉴 추출 완료
2024-12-16 03:40:11,1487551,정성닭발 칠곡직영점,성공적으로 메뉴 추출 완료
2024-12-16 03:43:28,1487560,건강약초삼계탕,성공적으로 메뉴 추출 완료
2024-12-16 03:43:55,1487561,곤국,성공적으로 메뉴 추출 완료
2024-12-16 03:44:44,1487563,경산집,성공적으로 메뉴 추출 완료
2024-12-16 03:48:13,1487575,그노포차,성공적으로 메뉴 추출 완료
2024-12-16 03:51:32,1487585,무의도 시골밥상,성공적으로 메뉴 추출 완료
2024-12-16 03:52:22,1487587,인쌩맥주,성공적으로 메뉴 추출 완료
2024-12-16 03:54:52,1487593,빙수당울산신정점,성공적으로 메뉴 추출 완료
2024-12-16 03:55:56,1487596,더블유,성공적으로 메뉴 추출 완료
2024-12-16 03:56:24,1487597,역전할머니맥주 포항이인점,성공적으로 메뉴 추출 완료
2024-12-16 03:57:45,1487601,행복한 전집,성공적으로 메뉴 추출 완료
2024-12-16 03:58:51,1487604,파스토보이인동점,성공적으로 메뉴 추출 완료
2024-12-16 04:02:08,1487614,미인계 오창점,성공적으로 메뉴 추출 완료
2024-12-16 04:03:08,1487617,반죽에 빠진날,성공적으로 메뉴 추출 완료
2024-12-16 04:05:32,1487625,샤브올데이오산갈곶점,성공적으로 메뉴 추출 완료
2024-12-16 04:09:42,1487638,명지 다찌,성공적으로 메뉴 추출 완료
2024-12-16 04:10:57,1487642,샤브올데이강릉송정점,성공적으로 메뉴 추출 완료
2024-12-16 04:13:46,1487650,아침치식당,성공적으로 메뉴 추출 완료
2024-12-16 04:14:27,1487652,월간맥주조례점,성공적으로 메뉴 추출 완료
2024-12-16 04:14:55,1487653,용코로만두,성공적으로 메뉴 추출 완료
2024-12-16 04:23:31,1487682,충장통닭,성공적으로 메뉴 추출 완료
2024-12-16 04:23:59,1487683,화원추어탕,성공적으로 메뉴 추출 완료
2024-12-16 04:26:36,1487691,부산최고국밥,성공적으로 메뉴 추출 완료
2024-12-16 04:28:51,1487697,내맘고 내맘을훔친고기 북구만덕점,성공적으로 메뉴 추출 완료
2024-12-16 04:30:34,1487702,동백온실화로구이,성공적으로 메뉴 추출 완료
2024-12-16 04:31:00,1487703,먹보보쌈,성공적으로 메뉴 추출 완료
2024-12-16 04:32:26,1487707,인쌩맥주 대전보건대점,성공적으로 메뉴 추출 완료
2024-12-16 04:32:53,1487708,노사부면관,성공적으로 메뉴 추출 완료
2024-12-16 04:33:35,1487709,국밥 참 맛있는집 대전복합터미널점,성공적으로 메뉴 추출 완료
2024-12-16 04:36:12,1487716,카페오이,성공적으로 메뉴 추출 완료
2024-12-16 04:36:40,1487717,소담촌 진천점,성공적으로 메뉴 추출 완료
2024-12-16 04:42:17,1487735,샤브20 동탄능동점,성공적으로 메뉴 추출 완료
2024-12-16 04:42:47,1487736,대박마라탕,성공적으로 메뉴 추출 완료
2024-12-16 04:43:55,1487739,봉자막창 진부점,성공적으로 메뉴 추출 완료
2024-12-16 04:45:50,1487744,진가네 쭈꾸미 코다리,성공적으로 메뉴 추출 완료
2024-12-16 04:46:17,1487745,"오니네 닭,꼬치,막창",성공적으로 메뉴 추출 완료
2024-12-16 04:47:56,1487750,33떡볶이&꼬마김밥 미사리버포레점,성공적으로 메뉴 추출 완료
2024-12-16 04:48:39,1487751,중화요리 미식재,성공적으로 메뉴 추출 완료
2024-12-16 04:49:46,1487754,백세장수촌 증평점,성공적으로 메뉴 추출 완료
2024-12-16 04:50:22,1487755,스시모리,성공적으로 메뉴 추출 완료
2024-12-16 04:51:11,1487757,국풍설렁탕(수암본점),성공적으로 메뉴 추출 완료
2024-12-16 04:51:48,1487758,심야스테이크 상록수점,성공적으로 메뉴 추출 완료
2024-12-16 04:53:27,1487763,투닷츠 로스터즈,성공적으로 메뉴 추출 완료
2024-12-16 04:54:33,1487766,볶음밥도사계양구점,성공적으로 메뉴 추출 완료
2024-12-16 04:55:27,1487768,"BHC, 큰맘할매순대국 김해대동점",성공적으로 메뉴 추출 완료
2024-12-16 04:55:58,1487769,딸부자 국수,성공적으로 메뉴 추출 완료
2024-12-16 04:56:43,1487771,비에이치씨치킨(BHC)문의청남대점,성공적으로 메뉴 추출 완료
2024-12-16 04:58:51,1487778,솔로투(solo tu) 담양점,성공적으로 메뉴 추출 완료
2024-12-16 04:59:49,1487780,3시의 배꼽시계,성공적으로 메뉴 추출 완료
2024-12-16 05:01:51,1487786,황금밥상 한식부페,성공적으로 메뉴 추출 완료
2024-12-16 05:02:19,1487787,철길부산집 청주산남점,성공적으로 메뉴 추출 완료
2024-12-16 05:03:01,1487788,뉴욕버거,성공적으로 메뉴 추출 완료
2024-12-16 05:04:02,1487791,늘마중,성공적으로 메뉴 추출 완료
2024-12-16 05:05:49,1487796,한마음정육식당 양주옥정점,성공적으로 메뉴 추출 완료
2024-12-16 05:06:35,1487798,까치고개곱창전골,성공적으로 메뉴 추출 완료
2024-12-16 05:10:33,1487810,한라맥주 양주옥정점,성공적으로 메뉴 추출 완료
2024-12-16 05:11:36,1487813,불앤닭,성공적으로 메뉴 추출 완료
2024-12-16 05:14:10,1487820,핵밥 동탄점,성공적으로 메뉴 추출 완료
2024-12-16 05:15:13,1487822,분분광명역어반브릭스점,성공적으로 메뉴 추출 완료
2024-12-16 05:16:07,1487824,피제리아 아이올라,성공적으로 메뉴 추출 완료
2024-12-16 05:17:47,1487828,처갓집양념치킨(예천호명점),성공적으로 메뉴 추출 완료
2024-12-16 05:20:33,1487835,지지고 김해내외점,성공적으로 메뉴 추출 완료
2024-12-16 05:21:03,1487836,생활맥주 김해율하먹자골목점,성공적으로 메뉴 추출 완료
2024-12-16 05:21:30,1487837,구지봉 주촌점,성공적으로 메뉴 추출 완료
2024-12-16 05:22:18,1487839,오로라 즉석떡볶이,성공적으로 메뉴 추출 완료
2024-12-16 05:23:20,1487842,상상오리 평택점,성공적으로 메뉴 추출 완료
2024-12-16 05:24:15,1487844,가장맛있는치킨 오창점,성공적으로 메뉴 추출 완료
2024-12-16 05:24:46,1487845,타코찡,성공적으로 메뉴 추출 완료
2024-12-16 05:25:17,1487846,쌈마이대패 복대점,성공적으로 메뉴 추출 완료
2024-12-16 05:26:45,1487850,꿀꿀진순대 청주산남점,성공적으로 메뉴 추출 완료
2024-12-16 05:27:11,1487851,송산고려족발,성공적으로 메뉴 추출 완료
2024-12-16 05:27:50,1487852,김가네김밥 봉담2지구점,성공적으로 메뉴 추출 완료
2024-12-16 05:28:23,1487853,꼬미김밥,성공적으로 메뉴 추출 완료
2024-12-16 05:29:11,1487855,지안냉수집,성공적으로 메뉴 추출 완료
2024-12-16 05:29:54,1487857,어선비,성공적으로 메뉴 추출 완료
2024-12-16 05:30:21,1487858,옹골명가,성공적으로 메뉴 추출 완료
2024-12-16 05:32:55,1487865,정통춘천닭갈비,성공적으로 메뉴 추출 완료
2024-12-16 05:33:22,1487866,샤브올데이 다산신도시점,성공적으로 메뉴 추출 완료
2024-12-16 05:33:55,1487867,상일 더 토스트,성공적으로 메뉴 추출 완료
2024-12-16 05:34:28,1487868,미친피자 대전서구점,성공적으로 메뉴 추출 완료
2024-12-16 05:34:57,1487869,수 한우곰탕,성공적으로 메뉴 추출 완료
2024-12-16 05:35:58,1487871,브런치빈 산본점,성공적으로 메뉴 추출 완료
2024-12-16 05:36:44,1487873,와송 한방 삼계탕,성공적으로 메뉴 추출 완료
2024-12-16 05:37:22,1487874,그램치킨전남대점,성공적으로 메뉴 추출 완료
2024-12-16 05:37:50,1487875,영숙이네,성공적으로 메뉴 추출 완료
2024-12-16 05:40:36,1487882,산수림,성공적으로 메뉴 추출 완료
2024-12-16 05:41:40,1487885,야끼니꾸 소량 동탄남광장점,성공적으로 메뉴 추출 완료
2024-12-16 05:42:07,1487886,화산샤브 동탄점,성공적으로 메뉴 추출 완료
2024-12-16 05:42:41,1487887,카페 수놀,성공적으로 메뉴 추출 완료
2024-12-16 05:43:45,1487890,프레고커피,성공적으로 메뉴 추출 완료
2024-12-16 05:44:14,1487891,소담소담,성공적으로 메뉴 추출 완료
2024-12-16 05:45:03,1487893,샤브로21 쌍촌,성공적으로 메뉴 추출 완료
2024-12-16 05:46:14,1487896,다이닝타몽형곡점,성공적으로 메뉴 추출 완료
2024-12-16 05:47:49,1487901,유록장어,성공적으로 메뉴 추출 완료
2024-12-16 05:48:58,1487904,3형돼지국밥,성공적으로 메뉴 추출 완료
2024-12-16 05:50:59,1487909,산들해 밥집,성공적으로 메뉴 추출 완료
2024-12-16 05:51:51,1487911,밀누리들깨칼국수,성공적으로 메뉴 추출 완료
2024-12-16 05:52:32,1487912,청년피자 대구유천점,성공적으로 메뉴 추출 완료
2024-12-16 05:53:12,1487913,청년분식 진주중앙점,성공적으로 메뉴 추출 완료
2024-12-16 05:53:43,1487914,정직유부 호탄점,성공적으로 메뉴 추출 완료
2024-12-16 05:54:38,1487916,치킨플래닛 파주금촌점,성공적으로 메뉴 추출 완료
2024-12-16 05:55:37,1487918,피치타임 운정해오름점,성공적으로 메뉴 추출 완료
2024-12-16 05:56:05,1487919,월롱LCD찌개 본점,성공적으로 메뉴 추출 완료
2024-12-16 05:56:33,1487920,권가제면소 속리산점,성공적으로 메뉴 추출 완료
2024-12-16 05:57:18,1487922,쥬케로카페 김포점,성공적으로 메뉴 추출 완료
2024-12-16 05:57:49,1487923,매머드익스프레스 김포금빛초점,성공적으로 메뉴 추출 완료
2024-12-16 05:58:18,1487924,반지하 숙성고기 오창점,성공적으로 메뉴 추출 완료
2024-12-16 05:59:09,1487926,쿠시쿠시,성공적으로 메뉴 추출 완료
2024-12-16 05:59:45,1487927,노랑강정 신현점,성공적으로 메뉴 추출 완료
2024-12-16 06:00:33,1487929,깜장오리,성공적으로 메뉴 추출 완료
2024-12-16 06:02:02,1487932,송백국밥,성공적으로 메뉴 추출 완료
2024-12-16 06:04:19,1487938,두여자노가리 합천점,성공적으로 메뉴 추출 완료
2024-12-16 06:04:48,1487939,홍두깨멸치칼국수,성공적으로 메뉴 추출 완료
2024-12-16 06:05:32,1487940,뜨담 회선생,성공적으로 메뉴 추출 완료
2024-12-16 06:07:34,1487945,겟레디커피(Get Ready Coffee),성공적으로 메뉴 추출 완료
2024-12-16 06:08:41,1487947,미트미트,성공적으로 메뉴 추출 완료
2024-12-16 06:09:10,1487948,이화향 (과천점),성공적으로 메뉴 추출 완료
2024-12-16 06:09:38,1487949,블랙포레스트커피,성공적으로 메뉴 추출 완료
2024-12-16 06:10:40,1487952,전주진국밥  경주성건점,성공적으로 메뉴 추출 완료
2024-12-16 06:11:07,1487953,에이프레임 익스프레스,성공적으로 메뉴 추출 완료
2024-12-16 06:11:56,1487955,인생야식포차,성공적으로 메뉴 추출 완료
2024-12-16 06:12:23,1487956,석장손칼국수집,성공적으로 메뉴 추출 완료
2024-12-16 06:13:03,1487958,원조감자탕 일미집 주안점,성공적으로 메뉴 추출 완료
2024-12-16 06:13:41,1487959,BBQ인천학익점,성공적으로 메뉴 추출 완료
2024-12-16 06:14:41,1487962,뵈르뵈르 인천롯데점,성공적으로 메뉴 추출 완료
2024-12-16 06:15:57,1487966,아지트,성공적으로 메뉴 추출 완료
2024-12-16 06:16:32,1487967,수진이네 꼬마김밥,성공적으로 메뉴 추출 완료
2024-12-16 06:17:00,1487968,돈부집,성공적으로 메뉴 추출 완료
2024-12-16 06:17:45,1487969,33떡볶이&꼬마김밥 진해남문점,성공적으로 메뉴 추출 완료
2024-12-16 06:18:15,1487970,신마라명가 신구대점 마라탕 마라샹궈,성공적으로 메뉴 추출 완료
2024-12-16 06:19:03,1487972,샤브로21안양,성공적으로 메뉴 추출 완료
2024-12-16 06:20:13,1487975,라스트춘선 광주첨단점,성공적으로 메뉴 추출 완료
2024-12-16 06:22:14,1487980,노군옛날통닭 인천구월점,성공적으로 메뉴 추출 완료
2024-12-16 06:22:47,1487981,육회야 문연어 인천논현점,성공적으로 메뉴 추출 완료
2024-12-16 06:23:39,1487983,나이스샌드윗유(nicesandwithU),성공적으로 메뉴 추출 완료
2024-12-16 06:24:42,1487986,세일러조 김밥,성공적으로 메뉴 추출 완료
2024-12-16 06:25:12,1487987,육향정육식당,성공적으로 메뉴 추출 완료
2024-12-16 06:25:42,1487988,솥고집(병점역점),성공적으로 메뉴 추출 완료
2024-12-16 06:26:41,1487990,에바돈가츠울산복산점,성공적으로 메뉴 추출 완료
2024-12-16 06:27:42,1487993,엉터리 무한대패 광주첨단점,성공적으로 메뉴 추출 완료
2024-12-16 06:28:29,1487995,칠봉이짬뽕산동교직영점,성공적으로 메뉴 추출 완료
2024-12-16 06:29:38,1487998,백소정 수원영통점,성공적으로 메뉴 추출 완료
2024-12-16 06:30:26,1488000,사바토사몬 화홍문본점,성공적으로 메뉴 추출 완료
2024-12-16 06:31:29,1488002,EGGRYDAY(에그리데이)장안구점,성공적으로 메뉴 추출 완료
2024-12-16 06:34:49,1488011,일만족발 당하본점,성공적으로 메뉴 추출 완료
2024-12-16 06:42:27,1488034,글렌곰,성공적으로 메뉴 추출 완료
2024-12-16 06:43:04,1488035,치킨파머스 대전상대점,성공적으로 메뉴 추출 완료
2024-12-16 06:44:31,1488039,갓포 토리,성공적으로 메뉴 추출 완료
2024-12-16 06:44:59,1488040,빽가네포차,성공적으로 메뉴 추출 완료
2024-12-16 06:46:04,1488043,제주고세호해장국사계점,성공적으로 메뉴 추출 완료
2024-12-16 06:46:31,1488044,어우름성산흑돼지,성공적으로 메뉴 추출 완료
2024-12-16 06:47:01,1488045,카페 드 아씨에,성공적으로 메뉴 추출 완료
2024-12-16 06:49:00,1488050,청라족보,성공적으로 메뉴 추출 완료
2024-12-16 06:49:33,1488051,터미널뼈다귀해장국,성공적으로 메뉴 추출 완료
2024-12-16 06:50:00,1488052,그집순대국 (포천점),성공적으로 메뉴 추출 완료
2024-12-16 06:50:31,1488053,큰맘할매순대국 포천영중점,성공적으로 메뉴 추출 완료
2024-12-16 06:51:39,1488056,돈까스튀기는서대리,성공적으로 메뉴 추출 완료
2024-12-16 06:52:06,1488057,고삼촌 국밥,성공적으로 메뉴 추출 완료
2024-12-16 06:53:49,1488062,범돈,성공적으로 메뉴 추출 완료
2024-12-16 06:55:07,1488065,신통치킨(금왕점),성공적으로 메뉴 추출 완료
2024-12-16 06:55:41,1488066,도루메,성공적으로 메뉴 추출 완료
2024-12-16 06:56:27,1488067,자이카(ZAIKA),성공적으로 메뉴 추출 완료
2024-12-16 06:56:57,1488068,고래맥주창고 주안간석점,성공적으로 메뉴 추출 완료
2024-12-16 06:58:51,1488074,삼동소바 아산탕정점,성공적으로 메뉴 추출 완료
2024-12-16 06:59:19,1488075,별짬뽕,성공적으로 메뉴 추출 완료
2024-12-16 07:00:45,1488079,"아바타, 치",성공적으로 메뉴 추출 완료
2024-12-16 07:01:47,1488080,언노운피자 다산신도시점,성공적으로 메뉴 추출 완료
2024-12-16 07:02:25,1488081,처갓집 양념치킨 백천점,성공적으로 메뉴 추출 완료
2024-12-16 07:03:27,1488084,해수,성공적으로 메뉴 추출 완료
2024-12-16 07:04:16,1488086,부전생오리촌,성공적으로 메뉴 추출 완료
