Timestamp,Business_Num,Business_Name,Details
2024-12-16 07:05:43,1488090,오븐마루 인천부평점,성공적으로 메뉴 추출 완료
2024-12-16 07:06:17,1488091,뼈앓이감자탕부평점,성공적으로 메뉴 추출 완료
2024-12-16 07:07:04,1488093,옥화식당 광릉점,성공적으로 메뉴 추출 완료
2024-12-16 07:08:00,1488095,고운라멘 칠곡점,성공적으로 메뉴 추출 완료
2024-12-16 07:08:31,1488096,마르가리타,성공적으로 메뉴 추출 완료
2024-12-16 07:10:54,1488103,스텔라떡볶이 부산부곡장전점,성공적으로 메뉴 추출 완료
2024-12-16 07:11:45,1488105,핑크고래커피,성공적으로 메뉴 추출 완료
2024-12-16 07:12:31,1488107,구오구사푸드,성공적으로 메뉴 추출 완료
2024-12-16 07:15:27,1488115,차이(Chai)797 롯데포항점,성공적으로 메뉴 추출 완료
2024-12-16 07:16:20,1488117,정수돈,성공적으로 메뉴 추출 완료
2024-12-16 07:17:12,1488119,덮밥장사장 동춘점,성공적으로 메뉴 추출 완료
2024-12-16 07:17:48,1488120,스텔라떡볶이 충남당진점,성공적으로 메뉴 추출 완료
2024-12-16 07:18:55,1488123,성성별을담다,성공적으로 메뉴 추출 완료
2024-12-16 07:20:18,1488127,돈돈찜 남구점,성공적으로 메뉴 추출 완료
2024-12-16 07:22:16,1488132,식껍 상주점,성공적으로 메뉴 추출 완료
2024-12-16 07:22:42,1488133,천하일미해신탕,성공적으로 메뉴 추출 완료
2024-12-16 07:24:10,1488137,벤치 포레스트(Bench forest),성공적으로 메뉴 추출 완료
2024-12-16 07:24:41,1488138,스위시(Suwish) 평택고덕점,성공적으로 메뉴 추출 완료
2024-12-16 07:25:09,1488139,왕언니포차,성공적으로 메뉴 추출 완료
2024-12-16 07:25:37,1488140,진짜루,성공적으로 메뉴 추출 완료
2024-12-16 07:26:35,1488142,블랙루브 (BLACK LOUVE),성공적으로 메뉴 추출 완료
2024-12-16 07:27:14,1488143,길동우동 평택비전점,성공적으로 메뉴 추출 완료
2024-12-16 07:28:17,1488145,육십계(60)치킨 양산범어점,성공적으로 메뉴 추출 완료
2024-12-16 07:30:09,1488149,돈의맛숯불갈비 양산사송본점,성공적으로 메뉴 추출 완료
2024-12-16 07:31:24,1488152,달인의찜닭 상대점,성공적으로 메뉴 추출 완료
2024-12-16 07:33:18,1488157,삼산회관,성공적으로 메뉴 추출 완료
2024-12-16 07:35:39,1488165,낭만화로,성공적으로 메뉴 추출 완료
2024-12-16 07:36:06,1488166,필스너하우스 여수웅천점,성공적으로 메뉴 추출 완료
2024-12-16 07:36:46,1488167,가장맛있는족발,성공적으로 메뉴 추출 완료
2024-12-16 07:37:56,1488170,교동오뎅,성공적으로 메뉴 추출 완료
2024-12-16 07:38:45,1488172,삼복면옥,성공적으로 메뉴 추출 완료
2024-12-16 07:39:35,1488174,일품양평해장국대부황금로점,성공적으로 메뉴 추출 완료
2024-12-16 07:41:04,1488178,행복한 지훈이네 생쌀국수,성공적으로 메뉴 추출 완료
2024-12-16 07:42:38,1488182,그린브라우니(green brownie) 판암점,성공적으로 메뉴 추출 완료
2024-12-16 07:44:58,1488188,얌샘김밥대전송촌점,성공적으로 메뉴 추출 완료
2024-12-16 07:45:27,1488189,샤브로21송촌,성공적으로 메뉴 추출 완료
2024-12-16 07:45:55,1488190,호박꽃마차 서산점,성공적으로 메뉴 추출 완료
2024-12-16 07:46:28,1488191,동명카츠 석림점,성공적으로 메뉴 추출 완료
2024-12-16 07:47:15,1488193,하마호떡,성공적으로 메뉴 추출 완료
2024-12-16 07:47:42,1488194,"좋은날,여기",성공적으로 메뉴 추출 완료
2024-12-16 07:49:18,1488198,크라운호프배곧신도시점,성공적으로 메뉴 추출 완료
2024-12-16 07:49:45,1488199,노을조개거북섬,성공적으로 메뉴 추출 완료
2024-12-16 07:51:04,1488202,무방비,성공적으로 메뉴 추출 완료
2024-12-16 07:51:31,1488203,양궈푸마라탕 송도점,성공적으로 메뉴 추출 완료
2024-12-16 07:52:02,1488204,화신향,성공적으로 메뉴 추출 완료
2024-12-16 07:52:34,1488205,반여생아구찜,성공적으로 메뉴 추출 완료
2024-12-16 07:53:15,1488207,특수부대 소사벌점,성공적으로 메뉴 추출 완료
2024-12-16 07:57:49,1488221,이인영선산곱창본점,성공적으로 메뉴 추출 완료
2024-12-16 07:58:22,1488222,우리들의아지트,성공적으로 메뉴 추출 완료
2024-12-16 07:58:54,1488223,금별맥주구미봉곡점,성공적으로 메뉴 추출 완료
2024-12-16 08:00:00,1488226,마부자생삼겹살 일산점,성공적으로 메뉴 추출 완료
2024-12-16 08:02:12,1488231,프랭크버거 부산가야점,성공적으로 메뉴 추출 완료
2024-12-16 08:02:59,1488233,수고하는 집,성공적으로 메뉴 추출 완료
2024-12-16 08:03:32,1488234,대설 충남대점,성공적으로 메뉴 추출 완료
2024-12-16 08:04:17,1488236,포크스(folks),성공적으로 메뉴 추출 완료
2024-12-16 08:04:50,1488237,김할머니의령소바 창원중앙역점,성공적으로 메뉴 추출 완료
2024-12-16 08:05:57,1488240,팟럭커리,성공적으로 메뉴 추출 완료
2024-12-16 08:06:27,1488241,비산마라탕,성공적으로 메뉴 추출 완료
2024-12-16 08:07:36,1488244,삼춘통닭&닭강정,성공적으로 메뉴 추출 완료
2024-12-16 08:08:24,1488246,영주네풍금,성공적으로 메뉴 추출 완료
2024-12-16 08:08:51,1488247,77삼겹,성공적으로 메뉴 추출 완료
2024-12-16 08:09:21,1488248,달빛부엌,성공적으로 메뉴 추출 완료
2024-12-16 08:10:35,1488251,메종조이초이,성공적으로 메뉴 추출 완료
2024-12-16 08:11:24,1488253,레퍼토리시스템,성공적으로 메뉴 추출 완료
2024-12-16 08:11:55,1488254,채육식당 다산점,성공적으로 메뉴 추출 완료
2024-12-16 08:12:44,1488256,샤브로21 송도,성공적으로 메뉴 추출 완료
2024-12-16 08:14:35,1488260,미태리시흥은계호수공원점,성공적으로 메뉴 추출 완료
2024-12-16 08:15:05,1488261,발리다포차장곡점,성공적으로 메뉴 추출 완료
2024-12-16 08:15:36,1488262,메가후르츠장곡점,성공적으로 메뉴 추출 완료
2024-12-16 08:17:00,1488266,아커스(ACUS),성공적으로 메뉴 추출 완료
2024-12-16 08:17:45,1488268,디저트39분당정자학원가점,성공적으로 메뉴 추출 완료
2024-12-16 08:18:34,1488270,보보 마르게리타,성공적으로 메뉴 추출 완료
2024-12-16 08:19:58,1488274,빅스타피자 세종점,성공적으로 메뉴 추출 완료
2024-12-16 08:21:15,1488278,정성고기 증평점,성공적으로 메뉴 추출 완료
2024-12-16 08:22:29,1488280,노상치킨앤포차,성공적으로 메뉴 추출 완료
2024-12-16 08:22:58,1488281,민경네 식당,성공적으로 메뉴 추출 완료
2024-12-16 08:24:24,1488285,멘야 쿠지라,성공적으로 메뉴 추출 완료
2024-12-16 08:24:55,1488286,방원 양갈비 양꼬치,성공적으로 메뉴 추출 완료
2024-12-16 08:25:22,1488287,보드람치킨 안흥점,성공적으로 메뉴 추출 완료
2024-12-16 08:26:27,1488290,두꺼비오뎅 용원점,성공적으로 메뉴 추출 완료
2024-12-16 08:27:43,1488293,본설렁탕 양산범어점,성공적으로 메뉴 추출 완료
2024-12-16 08:28:41,1488295,크라운호프(동인천 푸르지오점),성공적으로 메뉴 추출 완료
2024-12-16 08:32:58,1488307,박가네,성공적으로 메뉴 추출 완료
2024-12-16 08:36:12,1488316,내 마음에 쏙 든닭,성공적으로 메뉴 추출 완료
2024-12-16 08:36:40,1488317,시랑리 짬뽕,성공적으로 메뉴 추출 완료
2024-12-16 08:37:06,1488318,해쉬커피 정관어반라이즈점,성공적으로 메뉴 추출 완료
2024-12-16 08:37:55,1488320,밀커피(MEAL COFFEE),성공적으로 메뉴 추출 완료
2024-12-16 08:40:53,1488329,교동면옥 경북의성점,성공적으로 메뉴 추출 완료
2024-12-16 08:42:12,1488332,달콤한삼겹살온의점,성공적으로 메뉴 추출 완료
2024-12-16 08:43:00,1488334,팔각도 파주초롱꽃마을점,성공적으로 메뉴 추출 완료
2024-12-16 08:43:29,1488335,꾸아 파주운정점,성공적으로 메뉴 추출 완료
2024-12-16 08:44:29,1488338,왕솥뚜까리,성공적으로 메뉴 추출 완료
2024-12-16 08:44:58,1488339,카나우타코야끼,성공적으로 메뉴 추출 완료
2024-12-16 08:47:03,1488344,한솥 대구다사역점,성공적으로 메뉴 추출 완료
2024-12-16 08:47:43,1488345,명가김밥천국 3호점,성공적으로 메뉴 추출 완료
2024-12-16 08:48:12,1488346,하오하오 마라,성공적으로 메뉴 추출 완료
2024-12-16 08:49:04,1488348,생활맥주 위시티점,성공적으로 메뉴 추출 완료
2024-12-16 08:49:49,1488349,응큼떡볶이 원흥점,성공적으로 메뉴 추출 완료
2024-12-16 08:50:18,1488350,염소뜰에(화정국사봉점),성공적으로 메뉴 추출 완료
2024-12-16 08:50:54,1488351,브라더한정식도시락고양덕은점,성공적으로 메뉴 추출 완료
2024-12-16 08:51:27,1488352,Alley(앨리),성공적으로 메뉴 추출 완료
2024-12-16 08:52:14,1488354,봉가네 교동짬뽕,성공적으로 메뉴 추출 완료
2024-12-16 08:53:03,1488356,김밥다방,성공적으로 메뉴 추출 완료
2024-12-16 08:56:14,1488365,홀리앤졸리 만수점,성공적으로 메뉴 추출 완료
2024-12-16 08:56:41,1488366,강구 가정식뷔페 1호점,성공적으로 메뉴 추출 완료
2024-12-16 08:57:14,1488367,소문한우정육식당,성공적으로 메뉴 추출 완료
2024-12-16 08:57:43,1488368,체다페퍼(도화점),성공적으로 메뉴 추출 완료
2024-12-16 08:58:10,1488369,술수다,성공적으로 메뉴 추출 완료
2024-12-16 08:58:38,1488370,미류,성공적으로 메뉴 추출 완료
2024-12-16 08:59:44,1488373,더곱이네 수영점,성공적으로 메뉴 추출 완료
2024-12-16 09:00:15,1488374,가련한부엌 광안리점,성공적으로 메뉴 추출 완료
2024-12-16 09:01:45,1488378,사능전집,성공적으로 메뉴 추출 완료
2024-12-16 09:03:43,1488383,박명애 소곱창 우대갈비,성공적으로 메뉴 추출 완료
2024-12-16 09:04:31,1488385,육림,성공적으로 메뉴 추출 완료
2024-12-16 09:04:58,1488386,"장연지 마늘수제비,마늘육전",성공적으로 메뉴 추출 완료
2024-12-16 09:07:03,1488392,찌마기 판교역점,성공적으로 메뉴 추출 완료
2024-12-16 09:08:00,1488394,상하이 향라지류,성공적으로 메뉴 추출 완료
2024-12-16 09:08:49,1488396,부안집 고양도래울점,성공적으로 메뉴 추출 완료
2024-12-16 09:09:57,1488399,냠냠분식,성공적으로 메뉴 추출 완료
2024-12-16 09:10:24,1488400,눈꽃대패 다사역점,성공적으로 메뉴 추출 완료
2024-12-16 09:11:01,1488401,푸라닭 대구구지점,성공적으로 메뉴 추출 완료
2024-12-16 09:11:30,1488402,동네술집,성공적으로 메뉴 추출 완료
2024-12-16 09:12:14,1488403,육회바른연어안양호계점,성공적으로 메뉴 추출 완료
2024-12-16 09:13:25,1488405,서울회관 호평점,성공적으로 메뉴 추출 완료
2024-12-16 09:13:56,1488406,입덕떡볶이,성공적으로 메뉴 추출 완료
2024-12-16 09:14:58,1488408,노랑통닭,성공적으로 메뉴 추출 완료
2024-12-16 09:15:47,1488410,가마로강정 김포운양점,성공적으로 메뉴 추출 완료
2024-12-16 09:16:36,1488412,대단한돈까스 송도호반써밋점,성공적으로 메뉴 추출 완료
2024-12-16 09:18:38,1488418,슈헤뜨 베이크샵(Surette bakeshop),성공적으로 메뉴 추출 완료
2024-12-16 09:19:43,1488421,피자먹다 운정1호점,성공적으로 메뉴 추출 완료
2024-12-16 09:20:36,1488423,스트릿(STREET)1988 파주야당점,성공적으로 메뉴 추출 완료
2024-12-16 09:21:20,1488425,무공돈까스 칠암점,성공적으로 메뉴 추출 완료
2024-12-16 09:21:50,1488426,우리동네정육식당,성공적으로 메뉴 추출 완료
2024-12-16 09:22:27,1488427,흥부놀부전,성공적으로 메뉴 추출 완료
2024-12-16 09:23:16,1488429,줄줄이감밥,성공적으로 메뉴 추출 완료
2024-12-16 09:23:53,1488430,뚱채김밥(현풍테크노점),성공적으로 메뉴 추출 완료
2024-12-16 09:24:59,1488433,카페크렘,성공적으로 메뉴 추출 완료
2024-12-16 09:25:40,1488434,갓튀긴후라이드 수원망포반월점,성공적으로 메뉴 추출 완료
2024-12-16 09:26:27,1488436,할매 솥뚜껑 삼겹살(망포점),성공적으로 메뉴 추출 완료
2024-12-16 09:27:08,1488437,새우치킨덤,성공적으로 메뉴 추출 완료
2024-12-16 09:29:13,1488443,어드레스10903(ADDRESS 10903),성공적으로 메뉴 추출 완료
2024-12-16 09:30:05,1488445,한양화로평택고덕점,성공적으로 메뉴 추출 완료
2024-12-16 09:32:37,1488452,아라치치킨 인천논현점,성공적으로 메뉴 추출 완료
2024-12-16 09:33:22,1488454,봉비벙(Bon vivant),성공적으로 메뉴 추출 완료
2024-12-16 09:37:03,1488466,족발신선생 부산영도점,성공적으로 메뉴 추출 완료
2024-12-16 09:37:34,1488467,러빈제이플라워,성공적으로 메뉴 추출 완료
2024-12-16 09:39:51,1488474,씨네마맥주 대구 성당더샵점,성공적으로 메뉴 추출 완료
2024-12-16 09:42:32,1488481,한솥도시락 용인흥덕점,성공적으로 메뉴 추출 완료
2024-12-16 09:43:01,1488482,짬뽕관 용인신갈점,성공적으로 메뉴 추출 완료
2024-12-16 09:44:37,1488487,양평교자칼국수,성공적으로 메뉴 추출 완료
2024-12-16 09:45:09,1488488,온유 버거,성공적으로 메뉴 추출 완료
2024-12-16 09:45:40,1488489,마라섬 흥덕점,성공적으로 메뉴 추출 완료
2024-12-16 09:46:10,1488490,솔로투분당점,성공적으로 메뉴 추출 완료
2024-12-16 09:48:30,1488496,아로넬(ARONEL),성공적으로 메뉴 추출 완료
2024-12-16 09:49:34,1488499,칠구네신림동백순대&순대국 청라점,성공적으로 메뉴 추출 완료
2024-12-16 09:50:06,1488500,미우돈 다산점,성공적으로 메뉴 추출 완료
2024-12-16 09:50:57,1488502,다이키흰고래,성공적으로 메뉴 추출 완료
2024-12-16 09:51:45,1488504,야키토리금복,성공적으로 메뉴 추출 완료
2024-12-16 09:52:15,1488505,호박꽃 목포남악점,성공적으로 메뉴 추출 완료
2024-12-16 09:52:45,1488506,스시미유,성공적으로 메뉴 추출 완료
2024-12-16 09:53:16,1488507,봄봄애케이크,성공적으로 메뉴 추출 완료
2024-12-16 09:54:18,1488510,카페아이브 좌동2호점,성공적으로 메뉴 추출 완료
2024-12-16 09:55:40,1488514,우소참숯화로구이 배방점,성공적으로 메뉴 추출 완료
2024-12-16 09:56:10,1488515,점프 대전관저점,성공적으로 메뉴 추출 완료
2024-12-16 09:57:32,1488519,주인공사이,성공적으로 메뉴 추출 완료
2024-12-16 09:58:18,1488520,다우린푸드,성공적으로 메뉴 추출 완료
2024-12-16 09:59:06,1488522,곰순이꼬마김밥,성공적으로 메뉴 추출 완료
2024-12-16 10:00:09,1488525,키터리,성공적으로 메뉴 추출 완료
2024-12-16 10:01:26,1488528,나능이능이버섯백숙우두점,성공적으로 메뉴 추출 완료
2024-12-16 10:05:01,1488538,일월육일 김해내동점,성공적으로 메뉴 추출 완료
2024-12-16 10:05:50,1488540,샤브올데이 김해주촌점,성공적으로 메뉴 추출 완료
2024-12-16 10:06:17,1488541,기장일품곰탕,성공적으로 메뉴 추출 완료
2024-12-16 10:07:23,1488544,김기랑푸드,성공적으로 메뉴 추출 완료
2024-12-16 10:12:29,1488558,오뚜기,성공적으로 메뉴 추출 완료
2024-12-16 10:13:02,1488559,짬뽕지존목포유달점,성공적으로 메뉴 추출 완료
2024-12-16 10:13:30,1488560,무청감자탕배곧서울대학로점,성공적으로 메뉴 추출 완료
2024-12-16 10:14:18,1488562,달빛포차,성공적으로 메뉴 추출 완료
2024-12-16 10:15:19,1488565,부원 세종직영점,성공적으로 메뉴 추출 완료
2024-12-16 10:15:49,1488566,북극당,성공적으로 메뉴 추출 완료
2024-12-16 10:18:34,1488574,브런치&카페 알로(Brunch&Cafe allo),성공적으로 메뉴 추출 완료
2024-12-16 10:19:25,1488576,일품 양평해장국,성공적으로 메뉴 추출 완료
2024-12-16 10:20:06,1488578,우람한족발,성공적으로 메뉴 추출 완료
2024-12-16 10:20:36,1488579,밥먹을 시간,성공적으로 메뉴 추출 완료
2024-12-16 10:21:15,1488580,치퀸,성공적으로 메뉴 추출 완료
2024-12-16 10:22:44,1488584,고릴라분식,성공적으로 메뉴 추출 완료
2024-12-16 10:23:13,1488585,본설렁탕 대전둔산점,성공적으로 메뉴 추출 완료
2024-12-16 10:26:17,1488593,오야 진주칠암본점,성공적으로 메뉴 추출 완료
2024-12-16 10:27:00,1488595,자두식당,성공적으로 메뉴 추출 완료
2024-12-16 10:27:30,1488596,CacTuS Bakery(칵투스베이커리),성공적으로 메뉴 추출 완료
2024-12-16 10:28:39,1488599,노렌,성공적으로 메뉴 추출 완료
2024-12-16 10:30:27,1488604,박가네 김치찜&김치찌개,성공적으로 메뉴 추출 완료
2024-12-16 10:32:15,1488608,이만복김밥 초롱꽃마을점,성공적으로 메뉴 추출 완료
2024-12-16 10:32:42,1488609,춘식이네 인생장어,성공적으로 메뉴 추출 완료
2024-12-16 10:33:29,1488611,윤옥노형점,성공적으로 메뉴 추출 완료
2024-12-16 10:34:00,1488612,진갈비,성공적으로 메뉴 추출 완료
2024-12-16 10:34:55,1488614,큰집닭강정(이천점),성공적으로 메뉴 추출 완료
2024-12-16 10:36:21,1488617,밥풀릭스(BAPULIX) 서산동문점,성공적으로 메뉴 추출 완료
2024-12-16 10:36:52,1488618,동방축산 해운대 중동점,성공적으로 메뉴 추출 완료
2024-12-16 10:37:26,1488619,부산우동점 굽네치킨,성공적으로 메뉴 추출 완료
2024-12-16 10:37:53,1488620,해월목,성공적으로 메뉴 추출 완료
2024-12-16 10:38:21,1488621,언더비(under B),성공적으로 메뉴 추출 완료
2024-12-16 10:39:43,1488625,강화텐동,성공적으로 메뉴 추출 완료
2024-12-16 10:40:32,1488627,시장순대국,성공적으로 메뉴 추출 완료
2024-12-16 10:41:00,1488628,낭만원샷포차,성공적으로 메뉴 추출 완료
2024-12-16 10:42:14,1488631,해품달포차,성공적으로 메뉴 추출 완료
2024-12-16 10:42:45,1488632,유래동,성공적으로 메뉴 추출 완료
2024-12-16 10:44:17,1488636,돌아온옛날통닭인동점,성공적으로 메뉴 추출 완료
2024-12-16 10:46:35,1488643,달밑(달동meat),성공적으로 메뉴 추출 완료
2024-12-16 10:50:49,1488656,프로홀덤펍마송점,성공적으로 메뉴 추출 완료
2024-12-16 10:55:38,1488671,대춘해장국중문점,성공적으로 메뉴 추출 완료
2024-12-16 10:56:09,1488672,곱지당,성공적으로 메뉴 추출 완료
2024-12-16 10:59:23,1488680,르블루피자 고양화정점,성공적으로 메뉴 추출 완료
2024-12-16 10:59:49,1488681,지세포포,성공적으로 메뉴 추출 완료
2024-12-16 11:00:16,1488682,몽촌 송도점,성공적으로 메뉴 추출 완료
2024-12-16 11:01:40,1488685,박가부대찌개 울산달동점,성공적으로 메뉴 추출 완료
2024-12-16 11:03:31,1488690,라사천마라탕,성공적으로 메뉴 추출 완료
2024-12-16 11:04:40,1488693,일품대패,성공적으로 메뉴 추출 완료
2024-12-16 11:05:26,1488695,지리산흑돼지맑은곰탕,성공적으로 메뉴 추출 완료
2024-12-16 11:06:37,1488698,피콘커피(picon coffee),성공적으로 메뉴 추출 완료
2024-12-16 11:10:27,1488709,비에이치씨 구리갈매,성공적으로 메뉴 추출 완료
2024-12-16 11:10:56,1488710,미래추어탕,성공적으로 메뉴 추출 완료
2024-12-16 11:11:48,1488712,나이테나의이로운테이블,성공적으로 메뉴 추출 완료
2024-12-16 11:12:56,1488715,숙성무한장어,성공적으로 메뉴 추출 완료
2024-12-16 11:14:11,1488718,매화마라탕 부산직영점,성공적으로 메뉴 추출 완료
2024-12-16 11:15:15,1488721,덕수파스타충주호암점,성공적으로 메뉴 추출 완료
2024-12-16 11:15:49,1488722,이나닭강정연수칠금점,성공적으로 메뉴 추출 완료
2024-12-16 11:16:18,1488723,예산연탄집,성공적으로 메뉴 추출 완료
2024-12-16 11:17:13,1488725,그놈포차 광양읍점,성공적으로 메뉴 추출 완료
2024-12-16 11:17:42,1488726,88치킨,성공적으로 메뉴 추출 완료
2024-12-16 11:21:13,1488735,동경규동 일산덕이점,성공적으로 메뉴 추출 완료
2024-12-16 11:22:15,1488737,달빛과일 정자점,성공적으로 메뉴 추출 완료
2024-12-16 11:22:42,1488738,요거트 아이스크림 친구들,성공적으로 메뉴 추출 완료
2024-12-16 11:23:09,1488739,킹오브떡볶이 당진수청점,성공적으로 메뉴 추출 완료
2024-12-16 11:24:01,1488741,제주정낭집표선점,성공적으로 메뉴 추출 완료
2024-12-16 11:24:31,1488742,술쿠버포차,성공적으로 메뉴 추출 완료
2024-12-16 11:25:52,1488746,해피유카페 앤 족욕,성공적으로 메뉴 추출 완료
2024-12-16 11:30:32,1488760,찐하오마라탕,성공적으로 메뉴 추출 완료
2024-12-16 11:31:40,1488763,카츠나요리,성공적으로 메뉴 추출 완료
2024-12-16 11:32:25,1488764,킴브로스 보은점,성공적으로 메뉴 추출 완료
2024-12-16 11:35:39,1488773,간식랜드,성공적으로 메뉴 추출 완료
2024-12-16 11:36:09,1488774,베트남 쌀국수,성공적으로 메뉴 추출 완료
2024-12-16 11:36:38,1488775,오름산장용황본점,성공적으로 메뉴 추출 완료
2024-12-16 11:37:20,1488777,부가네얼큰이용담점,성공적으로 메뉴 추출 완료
2024-12-16 11:38:08,1488779,소원이,성공적으로 메뉴 추출 완료
2024-12-16 11:39:21,1488782,샤브마니아 포천점,성공적으로 메뉴 추출 완료
2024-12-16 11:40:20,1488785,플러스82 이천SK하이닉스점,성공적으로 메뉴 추출 완료
2024-12-16 11:40:49,1488786,메가비어,성공적으로 메뉴 추출 완료
2024-12-16 11:41:52,1488789,오뎅또오지상 탕정점,성공적으로 메뉴 추출 완료
2024-12-16 11:42:19,1488790,엄니도시락 한식뷔페 상무지구점,성공적으로 메뉴 추출 완료
2024-12-16 11:43:11,1488792,리퍼블릭오브차이나(REPUBLIC OF CHINA),성공적으로 메뉴 추출 완료
2024-12-16 11:44:34,1488796,정성순대서동점,성공적으로 메뉴 추출 완료
2024-12-16 11:45:07,1488797,마라장인마라탕중구점,성공적으로 메뉴 추출 완료
2024-12-16 11:46:11,1488799,노랑통닭,성공적으로 메뉴 추출 완료
2024-12-16 11:46:59,1488801,브라더냉삼,성공적으로 메뉴 추출 완료
2024-12-16 11:51:09,1488813,팬더중화요리,성공적으로 메뉴 추출 완료
2024-12-16 11:52:06,1488815,배터지는생동까스 나주혁신점,성공적으로 메뉴 추출 완료
2024-12-16 11:52:33,1488816,원스하우스태봉초교점,성공적으로 메뉴 추출 완료
2024-12-16 11:53:57,1488819,샐러디아 검단신도시점,성공적으로 메뉴 추출 완료
2024-12-16 11:54:54,1488821,더 파인 비스트로,성공적으로 메뉴 추출 완료
2024-12-16 11:56:03,1488824,대만족 광교점,성공적으로 메뉴 추출 완료
2024-12-16 11:57:23,1488828,애밀베이커리,성공적으로 메뉴 추출 완료
2024-12-16 11:57:56,1488829,고기듬뿍 매화밥상,성공적으로 메뉴 추출 완료
2024-12-16 11:59:17,1488832,BBQ중동스마트점,성공적으로 메뉴 추출 완료
2024-12-16 12:00:03,1488834,코코마요형곡점,성공적으로 메뉴 추출 완료
2024-12-16 12:01:51,1488839,동돼갈,성공적으로 메뉴 추출 완료
2024-12-16 12:02:20,1488840,테이블사이(table42),성공적으로 메뉴 추출 완료
2024-12-16 12:02:47,1488841,몬테비안코 고덕점,성공적으로 메뉴 추출 완료
2024-12-16 12:05:50,1488850,굴림타코야끼 남양주다산점,성공적으로 메뉴 추출 완료
2024-12-16 12:06:33,1488851,모락로제떡볶이&닭강정 다산점,성공적으로 메뉴 추출 완료
2024-12-16 12:07:04,1488852,탱고그릴,성공적으로 메뉴 추출 완료
2024-12-16 12:07:38,1488853,카페꼭미남,성공적으로 메뉴 추출 완료
2024-12-16 12:08:17,1488854,정직유부 진접장현점,성공적으로 메뉴 추출 완료
2024-12-16 12:08:47,1488855,명륜진사갈비 남양주화도점,성공적으로 메뉴 추출 완료
2024-12-16 12:09:36,1488857,벤조이(VENJOY),성공적으로 메뉴 추출 완료
2024-12-16 12:10:21,1488858,투달러커피 상현역점,성공적으로 메뉴 추출 완료
2024-12-16 12:15:13,1488873,파슷타애요시흥점,성공적으로 메뉴 추출 완료
2024-12-16 12:15:44,1488874,팔각도 광교상현역점,성공적으로 메뉴 추출 완료
2024-12-16 12:16:18,1488875,강남원김치찜 수지구청점,성공적으로 메뉴 추출 완료
2024-12-16 12:17:26,1488878,영삼이네 우정소갈비 용인역북점,성공적으로 메뉴 추출 완료
2024-12-16 12:19:27,1488883,돈불석쇠구이,성공적으로 메뉴 추출 완료
2024-12-16 12:20:51,1488887,장릉엄마밥상,성공적으로 메뉴 추출 완료
